route_distance_m,route_eta_sec,atm_count,bank_count,restaurant_count,pharmacy_count,cafe_count,shopping_mall_count,supermarket_count,hospital_count,police_count,bus_station_count,train_station_count,commercial_activity_score,emergency_presence_score,transport_activity_score,isolation_score,redzone_overlap_score,incident_density,avg_incident_severity,temporal_risk_score,nighttime_score,risk_probability
6564,703,6,2,6,0,3,1,1,1,0,4,0,11,1,4,70.0,0.651777,5.941499,4.628312,19.752018,0.126412,0.461552
3958,506,0,0,7,1,5,0,2,2,0,1,0,14,2,1,66.5,0.908205,11.116726,6.088712,128.114864,0.68519,0.724494
6346,680,2,2,4,1,3,1,2,0,1,4,0,10,1,4,72.0,0.075433,2.836432,2.507464,2.394009,0.045421,0.240674
8852,612,0,0,2,0,4,2,2,0,0,0,0,10,0,0,80.0,1.0,9.60235,7.301723,409.382673,0.952407,0.821309
6927,1082,2,0,12,0,4,1,1,4,2,6,2,18,6,8,40.0,0.154816,2.16544,2.821279,5.678593,0.31825,0.267998
12015,914,2,3,2,0,1,0,1,0,0,1,2,4,0,3,87.5,0.939724,5.493134,5.168479,30.938937,0.492072,0.673638
9586,1256,2,4,4,1,2,1,2,3,2,2,1,9,5,3,67.5,0.095667,2.920926,3.711341,4.92399,0.530361,0.326661
12375,1036,1,1,5,1,4,2,1,0,1,2,1,12,1,3,69.5,0.389736,3.313131,3.593905,10.722218,0.104742,0.412955
6893,430,1,1,2,0,1,0,2,0,0,0,0,5,0,0,90.0,0.894501,5.802989,6.179134,80.582386,0.907483,0.723894
7424,464,1,0,3,1,0,0,0,0,0,2,0,3,0,2,91.0,0.966321,6.734914,7.358329,278.239241,0.94163,0.723242
10465,706,2,3,3,1,3,0,1,1,0,3,0,7,1,3,79.5,0.823459,6.49785,6.778934,145.702356,0.86474,0.687897
7521,630,2,2,8,1,9,0,1,0,0,2,0,18,0,2,61.0,0.560848,7.046935,4.987928,41.843285,0.931205,0.523687
8697,590,3,0,2,0,3,0,0,1,0,3,0,5,1,3,83.5,0.897933,8.278717,6.600692,71.007406,0.778571,0.732071
14323,1255,2,3,19,1,12,1,3,2,1,6,1,35,3,7,13.5,0.575181,4.39852,4.500284,49.423377,0.920669,0.450988
16500,1699,1,3,10,6,5,2,3,1,0,7,1,20,1,8,46.0,0.604426,4.606061,4.392672,43.81742,0.145506,0.46561
6115,395,1,0,0,0,1,0,0,0,0,1,0,1,0,1,96.5,0.730348,5.887163,5.981492,109.897164,0.758518,0.68567
6879,1484,6,2,5,1,8,1,2,3,0,4,2,16,3,6,53.0,0.244198,1.30833,4.659752,2.057631,0.467,0.19068
18000,1267,1,2,3,2,6,0,4,2,1,1,0,13,3,1,66.5,0.799349,6.055556,5.887935,108.947921,0.877575,0.683889
13095,1023,1,3,4,0,7,0,1,2,0,6,1,12,2,7,61.5,0.655889,5.956472,4.952885,56.153895,0.700686,0.533202
6406,1107,0,1,14,0,13,0,0,0,2,3,1,27,2,4,36.0,1.0,10.615048,6.426689,151.070831,0.534117,0.692685
2200,365,1,0,2,0,3,0,1,0,0,1,0,6,0,1,86.5,0.114606,1.363636,4.339922,0.583923,0.437569,0.359005
6996,857,0,3,18,2,9,0,2,0,2,7,1,29,2,8,26.0,0.893023,7.146941,6.448518,196.87742,0.95492,0.663813
9739,1105,3,0,11,4,4,0,0,0,1,2,0,15,1,2,65.0,0.524433,3.080398,4.413185,16.533358,0.369529,0.48261
8262,535,0,0,2,0,0,0,1,0,1,2,0,3,1,2,89.0,0.64657,7.988381,6.132422,69.049418,0.88689,0.656823
5300,331,0,1,5,1,2,0,1,1,0,1,0,8,1,1,80.5,0.835784,4.528302,4.859479,39.020835,0.798539,0.672506
3639,304,3,0,3,2,2,1,0,1,1,3,0,6,2,3,79.5,0.242957,3.297609,4.935971,3.096136,0.880952,0.422128
13494,1778,1,2,20,1,11,4,3,0,2,13,3,38,2,16,0.0,0.829771,4.742849,5.313209,32.334402,0.462356,0.508369
4054,645,1,1,10,2,3,0,3,2,0,5,1,16,2,6,55.0,0.082386,2.960039,3.211259,4.997376,0.386955,0.238924
5196,608,1,1,7,0,1,1,3,1,1,4,1,12,2,5,64.5,0.040939,1.34719,2.371975,1.8e-05,0.223918,0.222827
14425,1430,3,2,6,5,10,1,4,1,2,7,0,21,3,7,41.5,0.731938,6.169844,5.138323,39.536697,0.392848,0.563313
10956,1133,3,2,9,1,3,1,1,2,0,1,0,14,2,1,66.5,0.578659,4.107338,5.093654,36.512691,0.649587,0.431077
13035,1324,3,4,8,5,6,1,1,1,1,4,2,16,2,6,55.0,0.540935,3.068661,4.319446,12.330482,0.072736,0.419859
6358,813,4,2,3,0,4,0,2,1,1,2,0,9,2,2,75.0,0.554607,4.246618,4.923168,25.067019,0.412611,0.453295
5673,715,5,3,12,4,2,0,3,0,3,2,1,17,3,3,55.5,0.032575,1.762736,2.78981,1.718027,0.269913,0.200035
7024,849,1,1,6,2,4,0,2,1,2,5,0,12,3,5,62.5,0.29403,1.566059,4.723948,1.345302,0.302019,0.2339
7475,1141,2,4,7,3,7,0,3,1,2,5,1,17,3,6,51.0,0.703091,6.688963,4.720516,20.364709,0.17098,0.498591
10017,679,2,1,4,1,3,2,2,0,1,1,1,11,1,2,73.0,0.938808,5.291005,6.88273,88.927952,0.912232,0.670853
14679,1282,3,1,6,0,2,1,2,1,0,1,0,11,1,1,74.5,0.879126,6.676204,5.176808,33.742059,0.60728,0.653335
9007,731,2,1,9,3,6,0,0,1,0,1,2,15,1,3,63.5,0.493843,3.552792,4.927658,37.020225,0.815347,0.497774
4728,452,1,0,8,1,4,2,2,1,0,3,0,16,1,3,61.5,0.039086,2.115059,3.159101,1.063476,0.293799,0.167397
14243,1546,3,1,6,2,8,0,3,1,1,4,0,17,2,4,56.0,0.633047,6.950783,4.737569,54.827348,0.530902,0.541605
3400,394,1,0,4,0,4,0,1,1,0,1,2,9,1,3,75.5,0.177715,1.764706,3.531726,0.044881,0.518193,0.265734
7475,1029,2,1,8,1,6,3,3,1,3,1,0,20,4,1,50.5,0.152542,2.809365,3.76723,4.154257,0.137686,0.237481
12892,1408,3,2,7,0,7,0,5,0,1,1,1,19,1,2,57.0,0.546002,3.800807,4.148846,10.589729,0.171597,0.418892
4307,341,0,1,4,1,3,0,0,2,1,3,0,7,3,3,75.5,0.626371,3.714883,4.621961,51.515069,0.890835,0.472846
7453,1005,5,0,3,4,4,0,3,0,2,4,0,10,2,4,70.0,0.633812,6.708708,5.657415,19.51213,0.346847,0.518435
15000,1208,5,1,10,2,10,3,3,0,0,6,2,26,0,8,36.0,0.66009,4.866667,5.080621,97.30783,0.934838,0.539957
10939,786,0,0,5,1,2,0,0,1,0,3,0,7,1,3,79.5,0.944521,8.775939,6.397707,412.192488,0.767847,0.802268
5351,483,0,1,8,4,1,1,2,1,0,4,1,12,1,5,66.5,0.291829,2.990095,3.443512,1.215292,0.739271,0.34161
5751,383,1,2,3,0,1,0,1,0,1,2,0,5,1,2,85.0,0.815447,5.912015,6.685316,25.428114,0.865372,0.668068
15182,1654,4,1,11,0,13,1,1,4,1,2,0,26,5,2,35.0,0.741479,6.191543,4.629333,68.25419,0.59211,0.566331
7329,692,0,3,5,1,2,0,4,0,0,1,0,11,0,1,76.5,0.594007,6.003548,5.363199,111.066579,0.651124,0.581447
8441,643,3,0,2,3,5,2,0,0,0,1,1,9,0,2,79.0,0.887746,5.68653,5.89521,55.126483,0.688989,0.716428
6562,583,3,0,5,2,3,0,3,1,1,6,1,11,2,7,63.5,0.445209,3.352636,4.863037,2.522031,0.75876,0.427871
9215,575,3,1,6,2,2,1,1,1,0,0,0,10,1,0,78.0,0.940355,6.836679,6.546774,177.376737,0.859022,0.673805
6173,659,2,0,2,0,1,2,1,0,0,4,2,6,0,6,79.0,0.361103,4.049895,3.554971,22.404021,0.351764,0.417043
11852,1204,2,0,6,2,7,0,4,2,0,4,0,17,2,4,56.0,0.539338,5.484306,4.500331,29.532705,0.398486,0.5009
3200,393,0,0,2,0,0,1,1,0,0,1,2,4,0,3,87.5,0.501081,2.8125,4.459767,1.910222,0.207371,0.438598
10511,777,2,0,3,1,0,2,1,0,1,1,0,6,1,1,84.5,0.863113,5.613167,6.550604,68.216738,0.451662,0.693206
6541,441,0,0,0,3,2,1,0,1,0,1,0,3,1,1,90.5,0.962473,6.7268,6.410726,155.626179,0.82695,0.780321
8865,1114,5,1,7,2,5,0,1,1,0,4,0,13,1,4,66.0,0.403804,3.271292,3.15983,4.001503,0.449088,0.283529
4725,703,3,2,6,2,6,2,5,3,0,0,2,19,3,2,53.0,0.136304,2.539683,2.187018,6.667111,0.636214,0.233823
4333,542,0,0,5,0,4,2,1,0,2,0,1,12,2,1,70.5,0.574177,5.538888,3.935882,3.731549,0.429609,0.416555
7527,470,0,0,0,1,1,1,0,1,0,0,0,2,1,0,94.0,0.575392,7.838448,5.13319,41.952496,0.813978,0.660849
10482,789,0,1,10,4,3,0,0,1,0,3,2,13,1,5,64.5,0.347812,5.151689,4.335576,44.274053,0.938373,0.474285
16500,1210,3,0,12,2,10,1,0,5,1,2,0,23,6,2,39.0,0.955338,6.909091,5.442663,49.776208,0.853502,0.646941
5678,654,2,3,5,4,6,1,2,3,1,4,0,14,4,4,58.0,0.514428,2.11342,3.804165,2.083901,0.184136,0.288762
16500,1633,1,2,8,2,8,0,5,1,0,2,1,21,1,3,51.5,0.399057,4.727273,4.175496,79.981762,0.581853,0.517895
18000,1125,4,3,6,2,7,1,0,1,2,4,0,14,3,4,60.0,0.8275,7.388889,5.507514,161.271135,0.77881,0.705609
11731,733,1,1,2,1,2,1,2,0,0,0,0,7,0,0,86.0,0.958812,8.780155,5.300762,276.906491,0.567809,0.790475
10858,766,4,2,7,1,6,0,1,0,1,1,0,14,1,1,68.5,0.991747,10.038681,6.311672,151.912801,0.611834,0.778668
6193,764,2,4,4,3,6,1,2,1,1,1,2,13,2,3,65.5,0.266908,2.583562,4.080204,3.401668,0.471157,0.318325
7923,962,4,2,10,1,6,0,0,0,0,3,1,16,0,4,62.0,0.313972,3.66023,5.038257,5.673517,0.353495,0.421436
6746,1016,5,2,18,3,10,3,1,0,0,4,3,32,0,7,25.5,0.829667,5.92944,5.482003,162.129301,0.943472,0.667065
6797,1020,3,1,7,1,10,2,3,1,1,7,1,22,2,8,40.0,0.031001,2.501103,2.502199,4.470274,0.588919,0.291717
14495,1172,1,1,3,1,6,1,0,0,0,3,0,10,0,3,75.5,0.942269,7.312867,6.356531,105.019099,0.667458,0.723828
6691,634,1,1,8,1,2,2,0,0,0,2,0,12,0,2,73.0,0.837737,5.230907,5.816425,31.199233,0.68138,0.589572
8676,1062,2,1,3,2,1,0,1,0,0,1,0,5,0,1,88.5,1.0,9.45136,6.353349,196.934106,0.268975,0.783159
3748,689,1,1,4,4,3,1,1,1,1,2,1,9,2,3,73.5,0.11341,1.334045,2.655894,0.782455,0.284637,0.178111
9108,569,0,0,6,1,1,0,1,1,1,0,0,8,2,0,80.0,0.849592,6.807202,6.236667,273.591923,0.886452,0.716539
4500,300,0,1,1,1,2,0,1,1,0,1,0,4,1,1,88.5,0.7698,6.222222,5.895896,35.286136,0.819626,0.687258
8511,716,1,0,3,1,5,1,1,2,1,2,0,10,3,2,71.0,0.942712,5.40477,6.514802,33.59504,0.455437,0.730802
4731,627,0,1,3,1,3,0,1,1,2,4,0,7,3,4,74.0,0.617754,5.072923,5.172802,3.325399,0.319318,0.452436
7610,676,1,2,3,0,6,1,2,0,0,6,2,12,0,8,64.0,0.563318,6.833114,4.223408,131.475171,0.76146,0.529938
3489,408,1,1,2,0,2,0,1,1,0,2,0,5,1,2,85.0,0.278575,4.012611,3.02076,5.987127,0.522623,0.364896
1509,300,0,0,4,0,3,0,2,2,0,1,0,9,2,1,76.5,0.076684,0.662691,1.18756,0.000887,0.568971,0.147351
3895,470,3,0,0,0,1,0,1,1,1,3,0,2,2,3,87.5,0.461912,5.905006,3.268457,4.129053,0.558873,0.491976
9951,1086,1,0,3,0,1,1,2,1,0,2,0,7,1,2,81.0,0.599866,4.622651,5.092505,15.690842,0.477013,0.564866
6539,408,1,0,1,0,2,1,0,1,0,0,0,4,1,0,90.0,0.989632,5.3525,6.412838,148.938789,0.955173,0.72732
14982,1477,1,0,6,0,4,1,1,0,1,1,1,12,1,2,71.0,0.985159,6.541183,5.842238,48.465131,0.250921,0.736749
5742,910,1,5,10,2,5,0,2,2,5,2,4,17,7,6,43.0,0.298933,4.179728,2.903578,10.431146,0.475075,0.391503
9434,708,1,2,3,1,2,0,0,1,0,1,0,5,1,1,86.5,0.893575,7.737969,6.270746,322.13505,0.785901,0.795928
5561,424,0,1,7,0,2,0,2,1,0,2,0,11,1,2,73.0,0.505355,6.114008,5.397625,13.637115,0.995594,0.649708
4500,303,0,0,1,1,2,0,0,0,2,2,0,3,2,2,87.0,1.0,9.111111,6.319539,139.104544,0.834183,0.760606
2600,316,1,0,4,0,2,0,0,0,0,1,0,6,0,1,86.5,0.598057,5.0,4.382015,5.397595,0.404188,0.422585
2893,376,2,0,4,1,3,1,3,1,0,2,0,11,1,2,73.0,0.269039,4.147943,3.244891,3.722218,0.724959,0.262238
15392,962,4,1,9,3,2,2,2,0,0,0,0,15,0,0,70.0,0.907396,7.796258,6.654584,380.209764,0.960583,0.740759
3654,430,2,1,8,1,7,0,2,0,1,5,1,17,1,6,55.0,0.94708,8.210181,6.708359,122.326719,0.993959,0.782286
6190,574,1,1,1,1,1,1,0,2,2,2,0,3,4,2,83.0,0.090965,3.231018,2.490352,4.263491,0.739099,0.394406
7718,943,2,3,7,2,6,1,1,1,0,2,0,15,1,2,65.0,0.696342,4.664421,4.809318,25.401644,0.430031,0.400741
8757,1070,1,0,3,2,3,2,3,1,0,3,1,11,1,4,70.0,0.693316,7.308439,4.830108,25.788307,0.252024,0.529962
3054,429,0,0,7,2,2,0,0,1,1,2,0,9,2,2,75.0,0.173007,2.292076,3.097659,2.456213,0.543624,0.326545
9135,1323,3,1,7,0,8,1,5,3,0,3,0,21,3,3,47.5,0.45267,4.597701,4.055907,13.588238,0.579771,0.421484
8800,715,1,0,3,2,2,1,4,0,0,0,0,10,0,0,80.0,0.849098,7.386364,5.773106,30.710735,0.447733,0.727476
7974,1260,2,1,2,1,9,1,3,0,2,1,1,15,2,2,63.0,0.523244,3.009782,4.30294,8.337482,0.30062,0.458397
13000,1863,3,3,15,1,6,0,2,0,2,5,1,23,2,6,41.0,0.122677,1.692308,4.094302,13.360385,0.488267,0.331199
6039,560,1,0,9,1,4,0,2,1,1,2,0,15,2,2,63.0,0.557794,4.470939,5.337448,7.282155,0.85639,0.45624
4000,473,1,2,8,1,3,0,1,2,1,4,0,12,3,4,64.0,0.904536,7.25,5.454484,98.385075,0.982927,0.686581
17292,1080,1,0,4,1,3,1,1,0,0,2,0,9,0,2,79.0,0.813026,7.922739,6.114626,543.022759,0.810476,0.82288
16551,1601,2,0,4,3,6,0,1,4,2,5,2,11,6,7,55.5,0.925286,6.887801,6.239222,65.779883,0.547406,0.682004
15000,1782,9,3,8,5,6,1,2,1,2,4,0,17,3,4,54.0,0.423613,5.266667,3.478486,12.425007,0.47612,0.436402
3256,400,1,1,6,0,4,1,0,0,2,1,3,11,2,4,68.0,0.090097,1.842752,3.345464,0.909956,0.137898,0.243971
3200,300,1,1,2,0,0,0,0,0,0,1,0,2,0,1,94.5,0.660167,5.625,5.125513,34.916218,0.818445,0.615459
7063,841,2,2,6,1,3,1,2,1,0,5,0,12,1,5,66.5,0.589636,4.813818,5.252972,20.291432,0.073802,0.401884
9433,759,3,1,8,0,4,1,2,2,1,2,1,15,3,3,59.5,0.298313,4.452454,3.482861,21.18271,0.80878,0.420968
9271,712,0,0,2,0,1,0,0,1,1,1,0,3,2,1,88.5,0.996309,9.168375,7.410469,423.134256,0.683008,0.8237
4965,576,2,1,2,0,2,0,1,0,0,1,3,5,0,4,84.0,0.698874,7.452165,4.586414,29.108025,0.312358,0.618223
13979,1457,3,2,10,1,3,0,2,0,0,3,0,15,0,3,65.5,1.0,5.436727,6.022119,56.902277,0.291496,0.70185
12059,876,3,1,6,1,4,1,4,1,0,2,2,15,1,4,62.0,0.616618,6.219421,6.211128,53.545374,0.900798,0.588003
3771,405,4,1,2,1,1,0,0,0,0,0,1,3,0,1,92.5,0.47854,4.77327,4.353507,1.748911,0.356484,0.472243
9409,588,0,0,3,1,3,0,0,0,0,1,1,6,0,2,85.0,0.763038,5.526623,5.842201,200.963935,0.98876,0.660114
9789,982,2,1,2,1,1,1,2,1,0,2,0,6,1,2,83.0,0.51873,2.451732,3.877993,16.79986,0.368192,0.413356
9503,1058,0,0,2,2,3,0,1,0,2,3,1,6,2,4,78.0,0.495622,5.682416,3.911473,22.642614,0.346941,0.550827
4135,407,0,0,3,0,4,1,1,0,1,4,0,9,1,4,74.0,0.930645,6.045949,5.832706,42.750662,0.367165,0.639203
12893,841,0,1,10,0,2,0,0,0,0,2,0,12,0,2,73.0,0.82435,6.127356,5.781809,54.458037,0.846804,0.664142
11140,696,4,1,7,1,2,1,2,1,1,0,1,12,2,1,70.5,0.701626,6.822262,4.934736,32.099032,0.747877,0.716436
5679,444,0,2,3,0,0,0,1,1,0,0,0,4,1,0,90.0,0.26114,3.521747,4.915986,34.26846,0.923928,0.431064
3996,696,0,2,3,3,1,1,6,0,3,1,0,11,3,1,70.5,0.16836,2.002002,3.255303,2.73251,0.315736,0.28794
7669,585,0,0,6,2,1,0,2,2,0,1,1,9,2,2,75.0,0.399855,4.433433,4.717065,20.146533,0.968626,0.560484
5116,752,0,1,4,1,2,2,1,2,2,1,1,9,4,2,71.0,0.173304,3.713839,3.159972,4.238685,0.544345,0.307823
4103,354,1,1,1,0,5,2,2,1,0,2,1,10,1,3,73.5,0.171515,3.412137,4.166624,5.422571,0.100652,0.3375
7394,705,0,1,3,0,3,2,1,0,0,0,0,9,0,0,82.0,0.90006,7.708953,5.579155,82.017118,0.412009,0.75794
5214,819,0,0,5,3,4,0,3,1,1,1,0,12,2,1,70.5,0.659117,3.260453,4.945329,14.276919,0.32268,0.420301
6806,619,2,1,1,0,2,1,1,0,1,3,0,5,1,3,83.5,0.910582,5.730238,5.636974,37.339214,0.205651,0.621453
5963,392,0,0,3,0,1,1,0,0,0,1,0,5,0,1,88.5,0.82501,5.701828,6.220013,57.23165,0.906074,0.717843
6408,649,1,2,5,1,2,0,3,2,1,1,1,10,3,2,71.0,0.665672,6.242197,4.445908,10.065851,0.067584,0.481997
6225,497,1,0,3,0,4,1,1,0,0,0,0,9,0,0,82.0,0.67369,5.943775,5.574724,42.779998,0.826686,0.623426
7281,1121,0,1,3,2,8,1,2,0,0,8,2,14,0,10,57.0,0.760007,6.592501,5.876764,20.843089,0.291592,0.606745
5222,326,1,0,3,1,0,0,2,1,0,0,0,5,1,0,88.0,0.880978,6.319418,6.497214,130.818117,0.851076,0.72046
7475,966,1,2,13,0,10,0,0,1,3,5,0,23,4,5,38.5,0.783853,6.287625,5.664626,61.553322,0.531385,0.521118
11809,739,2,1,7,2,3,1,1,0,1,1,0,12,1,1,72.5,0.929262,6.097045,7.029068,44.737241,0.911742,0.686803
6075,925,1,1,15,0,5,3,1,1,1,4,0,24,2,4,42.0,0.829761,5.761317,6.110332,36.830141,0.730586,0.690835
7268,1015,0,2,14,0,3,2,1,2,0,1,0,20,2,1,54.5,0.05958,1.238305,1.989066,0.518513,0.090389,0.216004
10960,1153,1,4,9,0,4,3,1,2,0,3,1,17,2,4,56.0,0.415318,4.470803,4.042001,22.369053,0.44978,0.515793
5281,691,3,3,16,1,5,1,3,1,1,2,0,25,2,2,43.0,0.867469,7.006249,5.619119,136.415089,0.675703,0.653064
2600,307,0,0,4,0,0,0,1,1,0,2,2,5,1,4,82.0,0.632785,8.461538,4.936187,11.147409,0.374024,0.574355
16500,1333,4,3,10,1,9,0,2,1,0,2,2,21,1,4,50.0,0.603515,5.151515,4.907403,38.896056,0.277415,0.462162
3029,398,2,1,6,1,4,1,1,0,0,1,1,12,0,2,73.0,0.849033,10.894685,5.926435,68.03824,0.598931,0.709013
6349,719,0,0,1,0,2,0,2,2,0,3,1,5,2,4,80.0,0.552255,5.355174,4.671049,8.625749,0.237112,0.47402
9937,1122,7,1,13,1,9,0,4,1,2,8,3,26,3,11,25.5,0.074901,1.811412,2.108485,10.349369,0.093557,0.19485
3264,435,1,2,5,0,3,1,3,1,0,3,0,12,1,3,69.5,0.253316,3.370098,3.269515,0.267509,0.150729,0.267739
7323,457,0,0,5,0,2,0,1,1,0,1,0,8,1,1,80.5,0.862947,7.920251,5.66091,99.620477,0.761425,0.698203
4747,577,0,0,10,0,6,2,2,2,1,3,0,20,3,3,49.5,0.655416,8.637034,4.98565,21.278044,0.611327,0.618475
4942,500,2,1,4,1,4,0,1,0,0,0,0,9,0,0,82.0,0.164245,5.463375,3.090076,5.953201,0.910375,0.460823
15000,1396,1,4,17,4,12,0,2,2,1,5,1,31,3,6,23.0,0.490602,4.666667,4.461986,39.38339,0.988744,0.467899
4500,453,1,0,2,0,0,0,0,1,1,1,0,2,2,1,90.5,0.848047,6.666667,4.381792,52.27884,0.356451,0.699759
4014,533,2,3,6,0,3,0,1,1,0,3,1,10,1,4,72.0,0.410245,3.238665,4.023897,1.283647,0.26624,0.293804
6233,624,2,0,8,0,6,1,2,1,1,2,0,17,2,2,59.0,0.580036,4.01091,5.661992,76.416449,0.954501,0.421258
13471,1393,3,4,20,6,13,2,4,2,5,2,1,39,7,3,3.5,0.843011,5.122114,4.399238,17.296416,0.070495,0.433367
8947,875,2,3,5,1,3,1,2,1,1,6,1,11,2,7,63.5,0.757172,6.48262,5.809375,54.472546,0.666888,0.496455
5119,766,0,1,10,2,10,1,3,1,0,6,2,24,1,8,38.0,0.864299,11.525689,5.821715,133.129422,0.930226,0.720386
7662,1043,3,1,6,1,4,1,3,1,1,5,0,14,2,5,60.5,0.516124,5.87314,4.019432,22.296126,0.324278,0.465728
4884,535,2,1,0,0,1,1,1,0,0,0,2,3,0,2,91.0,1.0,6.142506,5.715578,7.644252,0.510236,0.658013
4923,450,0,0,1,1,0,1,1,0,0,0,0,3,0,0,94.0,0.937969,10.562665,5.862837,204.289292,0.626612,0.781296
11579,723,1,1,0,1,1,0,0,0,0,1,1,1,0,2,95.0,0.862345,6.64997,5.260443,156.490032,0.852404,0.687989
4112,440,0,0,3,2,0,0,2,0,1,3,0,5,1,3,83.5,0.481448,3.891051,4.805995,16.329581,0.361928,0.483913
3019,438,3,0,3,2,4,0,1,0,0,0,0,8,0,0,84.0,0.018026,1.656178,2.907354,0.344382,0.225866,0.2617
3429,435,1,1,4,2,4,0,2,1,0,1,1,10,1,2,75.0,0.144439,1.458151,1.52208,0.590299,0.377318,0.159468
9114,1382,3,1,21,1,12,0,1,2,0,4,0,34,2,4,22.0,0.951593,7.351328,6.595549,285.187146,0.446111,0.666642
7626,658,1,1,4,1,0,0,3,2,1,4,1,7,3,5,72.5,0.182276,2.360346,3.708956,1.710235,0.479769,0.277134
11000,1632,4,1,16,1,13,2,5,4,5,4,1,36,9,5,2.5,0.203032,3.363636,3.764479,1.43211,0.559553,0.189117
8288,914,6,4,8,1,4,2,2,1,2,4,0,16,3,4,56.0,0.025527,1.689189,2.385946,3.758904,0.56736,0.273547
18000,1134,0,1,7,1,3,4,2,2,0,1,1,16,2,2,61.0,0.916597,6.055556,6.209505,112.409648,0.875176,0.744952
18000,1552,1,0,3,3,7,0,1,1,1,3,0,11,2,3,69.5,0.965997,6.222222,5.709791,281.742108,0.479688,0.693839
3405,340,0,0,6,0,3,0,0,0,0,2,0,9,0,2,79.0,0.700706,3.817915,4.044674,6.075357,0.01019,0.438007
7258,881,1,1,4,2,0,0,0,1,0,2,0,4,1,2,87.0,0.278306,1.928906,2.95489,6.402076,0.423919,0.332308
5269,573,3,1,5,1,4,1,1,0,1,3,3,11,1,6,67.0,0.073006,1.518315,2.494205,0.071067,0.379948,0.206144
5614,826,0,1,6,0,0,0,0,4,0,3,0,6,4,3,75.5,0.374533,4.275027,4.072792,2.925814,0.256066,0.400082
12340,1206,1,2,10,2,2,3,2,4,0,2,0,17,4,2,55.0,0.302192,4.862237,4.718887,29.047644,0.632807,0.439218
4235,489,1,1,1,1,5,0,1,0,1,2,0,7,1,2,81.0,0.354956,4.72255,3.547751,5.917461,0.55735,0.377027
14851,1811,2,1,11,1,13,2,4,3,0,6,0,30,3,6,25.0,0.543588,4.37681,4.845838,24.904929,0.523414,0.435825
5605,1077,2,4,6,4,3,0,1,0,0,0,0,10,0,0,80.0,0.091149,0.892061,3.166496,0.097395,0.250997,0.204565
3200,300,0,2,1,0,1,1,0,0,1,2,1,3,1,3,87.5,0.876423,4.6875,4.837337,18.642472,0.096569,0.612748
7786,600,4,1,2,0,3,0,0,1,0,2,0,5,1,2,85.0,0.868181,5.522733,6.839649,76.183033,0.785428,0.650904
10876,1044,2,1,8,1,2,1,1,1,1,2,1,12,2,3,67.5,0.311733,2.574476,4.246771,32.443884,0.707684,0.493434
5444,442,0,0,4,3,2,0,0,1,1,1,0,6,2,1,82.5,0.662298,6.429096,5.428461,37.28399,0.177203,0.503218
16500,2019,2,1,5,2,6,1,2,1,1,3,0,14,2,3,63.5,0.551231,4.121212,5.086873,36.345979,0.273787,0.438886
7212,641,2,3,12,0,6,1,5,0,1,3,1,24,1,4,44.0,0.602873,5.823627,5.043677,23.714661,0.77734,0.473226
18000,1125,3,0,5,1,2,0,0,1,0,3,0,7,1,3,79.5,0.639321,5.555556,6.508436,116.190103,0.968766,0.652431
7750,932,0,2,5,1,14,0,5,2,0,5,0,24,2,5,40.5,0.269389,3.483871,3.598785,17.771714,0.779139,0.398688
9397,1225,0,1,4,1,3,0,2,0,1,1,1,9,1,2,77.0,0.35762,4.575928,3.79571,11.776973,0.267898,0.421351
3933,440,1,1,3,0,0,0,0,1,0,1,1,3,1,2,89.0,0.74717,5.339436,4.968678,14.955952,0.263208,0.510196
4765,392,1,1,6,0,4,1,1,2,1,2,0,12,3,2,67.0,0.71957,5.87618,4.679549,21.900684,0.980326,0.537515
2600,300,1,0,3,1,2,0,1,0,0,4,0,6,0,4,82.0,0.63347,5.384615,5.736285,12.081589,0.803621,0.503702
2200,300,0,0,0,1,0,0,1,1,0,0,1,1,1,1,94.5,0.043501,0.454545,1.0,0.000801,0.123775,0.214883
1714,300,0,0,5,0,3,0,1,0,1,0,0,9,1,0,80.0,0.09203,1.166861,3.73894,0.142648,0.003695,0.216916
6540,1456,1,2,8,3,5,3,5,3,5,4,1,21,8,5,34.5,0.110871,1.987768,2.272556,2.053931,0.487807,0.185287
11000,1668,5,4,4,2,8,1,3,0,1,6,1,16,1,7,55.5,0.299376,2.636364,4.299488,2.42975,0.651424,0.280295
9357,673,2,0,9,2,4,1,1,0,0,1,1,15,0,2,67.0,0.833079,7.160415,6.114687,56.551015,0.588144,0.676951
7111,1065,3,3,19,3,16,1,1,1,3,6,0,37,4,6,9.0,1.0,8.297005,6.346331,236.61744,0.70536,0.699041
12836,932,1,1,7,0,3,0,1,0,0,2,0,11,0,2,75.0,0.935034,7.323154,6.416839,374.424138,0.669915,0.678861
4972,331,1,2,3,0,2,0,0,1,0,1,0,5,1,1,86.5,0.608783,4.827031,5.136076,60.092084,0.873093,0.594318
7980,978,3,3,10,2,8,5,1,1,1,7,1,24,2,8,36.0,0.071247,2.380952,2.289922,3.014221,0.613316,0.264593
10294,883,4,2,8,1,8,0,2,0,0,4,1,18,0,5,56.5,0.579978,7.577229,4.997607,73.23279,0.906987,0.611989
18000,1170,2,2,2,1,3,0,1,0,0,5,2,6,0,7,77.5,0.925478,6.888889,5.802953,157.144071,0.625189,0.709225
